1.901,80.250
1.893,81.251
1.895,80.876
1.924,77.999
1.891,80.561
1.894,80.397
1.890,81.535
1.904,79.017
1.915,77.036
1.923,80.392
1.885,80.032
1.900,77.485
1.888,78.891
1.914,80.122
1.905,79.505
1.909,80.621
1.897,78.750
1.892,80.450
1.890,82.421
1.896,80.413
1.906,80.416
1.900,81.373
1.905,80.024
1.899,76.585
1.870,79.765
1.887,78.930
1.902,80.012
1.897,80.493
1.897,80.231
1.898,81.308
1.903,81.266
1.895,78.286
1.896,82.305
1.899,80.194
1.902,79.514
1.915,78.366
1.894,81.084
1.896,81.461
1.898,80.648
1.886,81.266
1.896,78.714
1.898,77.504
1.909,78.423
1.890,82.285
1.897,80.511
1.898,77.703
1.904,79.284
1.896,79.080
1.893,84.055
1.907,79.313
1.904,77.396
1.890,80.153
1.896,79.398
1.893,79.698
1.898,79.226
1.908,79.875
1.915,79.642
1.921,82.673
1.900,80.479
1.905,80.476
1.902,82.049
1.917,80.311
1.902,80.457
1.905,80.009
1.896,78.458
1.905,77.076
1.903,79.984
1.910,79.180
1.901,79.906
1.894,79.321
1.904,83.854
1.905,78.214
1.918,78.436
1.901,79.052
1.895,79.818
1.900,80.971
1.904,79.703
1.894,80.597
1.908,76.604
1.900,80.816
1.895,78.091
1.897,81.234
1.910,81.506
1.922,80.956
1.888,75.083
1.882,80.450
1.894,78.190
1.899,80.397
1.918,79.674
1.901,80.346
1.900,78.372
1.900,79.979
1.888,79.103
1.888,77.429
1.889,77.426
1.894,80.589
1.908,77.947
1.879,79.171
1.887,81.822
1.888,78.020
1.901,81.094
1.893,80.177
1.912,76.819
1.896,78.057
1.904,79.235
1.899,80.159
1.901,79.559
1.903,76.158
1.911,81.868
1.897,80.413
1.905,81.022
1.919,78.895
1.879,78.393
1.909,81.250
1.898,81.730
1.902,79.892
1.902,82.126
1.918,80.260
1.904,80.938
1.888,80.197
1.900,81.265
1.900,77.404
1.901,81.052
1.901,78.264
1.893,79.398
1.882,77.477
1.894,79.859
1.892,79.354
1.910,80.769
1.876,79.971
1.900,80.089
1.908,80.036
1.900,78.223
1.910,80.045
1.890,78.293
1.891,81.332
1.898,80.271
1.891,79.294
1.925,82.227
1.896,79.505
1.890,78.461
1.907,81.478
1.890,77.815
1.905,79.975
1.907,82.614
1.886,80.165
1.902,82.738
1.897,78.389
1.907,81.584
1.900,79.621
1.908,79.286
1.891,80.883
1.911,79.220
1.911,81.798
1.908,79.016
1.916,80.456
1.897,81.084
1.891,79.234
1.919,79.875
1.898,80.769
1.884,81.560
1.900,79.310
1.890,82.330
1.891,81.566
1.914,79.410
1.902,78.706
1.902,78.953
1.922,81.310
1.896,79.089
1.890,80.081
1.905,79.065
1.900,78.090
1.901,79.323
1.901,81.519
1.896,77.798
1.906,80.585
1.906,79.086
1.908,80.622
1.892,82.412
1.893,80.528
1.888,78.123
1.898,79.037
1.907,78.420
1.881,77.475
1.915,77.944
1.887,85.597
1.907,81.781
1.893,81.642
1.878,81.723
1.903,79.418
1.900,78.192
1.897,78.528
1.874,78.314
1.904,79.893
1.928,78.885
1.909,80.210
1.898,78.993
1.895,81.604
1.912,79.970
1.897,81.338
1.913,78.836
1.892,81.179
1.921,80.118
1.898,80.205
1.905,77.662
1.901,82.101
1.906,78.767
1.902,79.771
1.898,77.427
1.886,80.297
1.901,80.409
1.899,76.536
1.916,80.051
1.892,77.466
1.904,83.620
1.892,80.864
1.905,79.480
1.881,77.684
1.898,81.448
1.895,79.544
1.877,78.051
1.897,81.117
1.916,82.213
1.921,78.743
1.896,80.551
1.890,80.960
1.873,81.140
1.886,80.068
1.910,80.418
1.913,78.001
1.901,77.062
1.913,81.735
1.896,80.381
1.895,80.834
1.902,80.621
1.888,79.923
1.891,78.749
1.889,80.447
1.925,81.003
1.906,79.139
1.896,81.368
1.882,79.217
1.899,79.998
1.914,78.143
1.883,81.029
1.887,79.906
1.910,80.274
1.891,79.468
1.888,78.838
1.916,80.232
1.905,79.023
1.898,80.841
1.898,80.122
1.903,79.461
1.900,80.636
1.901,79.398
1.899,79.887
1.906,81.299
1.903,80.103
1.882,78.720
1.900,81.511
1.880,76.256
1.887,81.552
1.916,79.445
1.903,81.268
1.909,79.986
1.884,81.061
1.901,80.746
1.902,80.833
1.892,81.263
1.883,79.962
1.898,79.132
1.901,79.022
1.894,78.477
1.899,79.409
1.919,79.371
1.890,80.443
1.905,79.622
1.902,80.768
1.902,79.059
1.896,80.852
1.901,80.011
1.902,79.647
1.880,81.460
1.891,79.998
1.904,79.369
1.911,80.355
1.892,79.632
1.914,79.733
1.911,81.415
1.919,81.812
1.888,80.931
1.926,78.461
1.897,79.876
1.896,81.896
1.921,81.084
1.894,78.861
1.893,80.140
1.910,81.673
1.907,81.458
1.881,81.253
1.893,79.617
1.905,79.160
1.923,78.390
1.882,79.745
1.898,78.861
1.896,79.808
1.903,82.196
1.897,80.732
1.895,79.658
1.903,80.653
1.912,78.939
1.892,81.247
1.906,81.016
1.895,81.301
1.899,82.189
1.895,80.657
1.879,80.933
1.904,81.216
1.891,81.231
1.919,78.180
1.894,76.899
1.909,82.691
1.917,81.021
1.894,82.522
1.901,81.036
1.909,80.898
1.890,82.527
1.885,80.908
1.893,81.958
1.907,81.350
1.914,77.948
1.895,80.326
1.901,79.278
1.894,80.367
1.895,79.842
1.899,79.473
1.909,80.280
1.897,79.214
1.884,80.986
1.893,80.058
1.891,81.773
1.897,79.229
1.895,80.713
1.899,80.632
1.924,78.585
1.910,81.187
1.904,78.589
1.893,81.819
1.892,78.627
1.906,76.728
1.914,76.668
1.908,81.822
1.885,81.503
1.896,80.251
1.898,79.520
1.902,79.026
1.903,79.914
1.916,79.805
1.918,79.927
1.898,78.162
1.902,79.756
1.919,80.273
1.897,78.861
1.901,78.590
1.891,81.692
1.894,78.588
1.893,78.955
1.905,80.512
1.905,77.309
1.902,77.772
1.882,79.716
1.913,78.755
1.890,78.268
1.903,80.081
1.889,78.404
1.906,82.107
1.901,78.847
1.911,81.414
1.906,79.407
1.898,82.215
1.903,78.607
1.900,79.784
1.898,79.678
1.898,83.041
1.886,80.666
1.905,79.334
1.896,81.279
1.894,77.284
1.904,81.780
1.893,80.827
1.906,81.386
1.901,80.770
1.901,79.193
1.898,82.250
1.889,81.381
1.893,79.813
1.904,81.420
1.878,81.444
1.910,78.169
1.916,81.157
1.909,78.995
1.900,77.859
1.891,81.412
1.887,80.043
1.903,80.774
1.903,81.488
1.894,81.371
1.906,79.881
1.912,79.289
1.909,79.591
1.902,80.465
1.895,81.664
1.887,80.436
1.901,79.643
1.933,81.812
1.911,82.776
1.890,77.679
1.903,81.573
1.891,80.009
1.884,79.221
1.893,77.387
1.902,78.803
1.905,81.639
1.899,78.965
1.894,80.070
1.910,79.109
1.889,78.469
1.901,79.875
1.905,81.169
1.906,79.744
1.896,77.138
1.901,80.653
1.886,81.612
1.887,79.279
1.896,81.949
1.895,80.539
1.913,81.725
1.905,80.204
1.897,79.944
1.920,80.097
1.905,79.929
1.907,80.512
1.910,79.244
1.908,76.621
1.914,80.163
1.907,79.079
1.914,79.589
1.898,79.229
1.906,80.665
1.896,82.248
1.903,77.380
1.893,80.678
1.894,80.972
1.900,77.386
1.892,79.280
1.894,78.723
1.908,80.128
1.913,78.945
1.916,78.883
1.917,78.625
1.906,81.021
1.917,79.545
1.906,79.056
1.881,79.912
1.920,79.536
1.911,81.549
1.895,81.250
1.913,80.550
1.893,78.898
1.905,79.205
1.899,82.005
1.915,78.900
1.908,79.286
1.905,82.206
1.877,82.208
1.902,79.695
1.917,82.561
1.888,80.990
1.903,80.025
1.904,79.697
1.898,77.092
1.894,79.366
1.914,80.798
1.907,81.817
1.903,77.133
1.897,81.545
1.909,77.695
1.896,79.550
1.904,80.716
1.881,81.703
1.901,79.708
1.913,78.679
1.890,81.310
1.899,75.556
1.909,80.929
1.884,80.063
1.900,80.393
1.905,78.231
1.912,80.637
1.893,79.542
1.884,77.917
1.903,78.712
1.897,79.522
1.910,77.217
1.884,77.321
1.899,79.316
1.911,80.691
1.897,78.068
1.900,81.323
1.906,79.771
1.908,80.814
1.906,82.403
1.896,81.892
1.906,80.620
1.909,81.331
1.902,81.501
1.903,82.060
1.886,81.383
1.877,80.735
1.901,81.839
1.898,81.377
1.904,76.648
1.885,77.776
1.906,79.468
1.891,77.641
1.908,81.343
1.890,79.815
1.911,79.911
1.896,81.054
1.898,79.323
1.901,81.592
1.895,79.146
1.892,78.428
1.893,79.074
1.891,82.682
1.909,79.274
1.916,82.244
1.907,79.397
1.903,78.750
1.906,79.120
1.916,77.419
1.920,77.535
1.904,78.756
1.880,79.257
1.880,80.196
1.903,78.995
1.897,80.394
1.916,80.349
1.904,79.018
1.905,82.889
1.917,80.560
1.886,80.701
1.907,79.808
1.912,81.004
1.902,79.122
1.898,78.579
1.896,77.613
1.903,79.890
1.894,79.618
1.915,78.670
1.893,81.587
1.898,80.887
1.892,79.926
1.908,83.940
1.890,82.568
1.896,79.104
1.899,79.668
1.902,76.831
1.899,80.142
1.897,80.856
1.894,79.565
1.917,77.732
1.914,81.325
1.910,79.456
1.920,81.221
1.900,79.950
1.898,79.166
1.895,81.568
1.905,81.378
1.885,82.556
1.896,78.699
1.908,81.118
1.888,82.301
1.906,81.858
1.894,82.201
1.900,81.505
1.899,80.750
1.901,79.305
1.911,78.762
1.914,79.614
1.899,80.259
1.892,77.858
1.896,80.546
1.898,80.239
1.877,80.255
1.892,79.818
1.902,78.234
1.897,77.925
1.902,81.598
1.888,78.978
1.882,81.256
1.889,78.425
1.891,81.325
1.907,80.553
1.913,80.095
1.899,82.532
1.901,78.921
1.907,78.669
1.909,80.539
1.887,78.735
1.887,81.039
1.903,80.080
1.908,80.365
1.911,78.485
1.901,81.358
1.909,83.717
1.910,78.895
1.899,82.018
1.889,81.090
1.910,79.828
1.904,79.912
1.912,77.968
1.909,81.461
1.901,82.194
1.884,82.824
1.908,79.026
1.910,79.771
1.901,79.692
1.889,79.784
1.903,80.356
1.932,79.029
1.920,80.645
1.906,81.021
1.896,79.708
1.901,80.193
1.909,77.971
1.870,82.417
1.901,78.715
1.897,80.661
1.910,77.292
1.887,80.574
1.904,79.703
1.903,80.230
1.918,80.729
1.899,80.639
1.890,82.895
1.893,79.069
1.916,81.278
1.897,78.839
1.915,79.974
1.889,80.012
1.886,77.000
1.899,80.412
1.897,79.091
1.913,76.643
1.898,79.304
1.890,80.214
1.903,79.313
1.904,79.737
1.883,81.776
1.895,81.467
1.909,79.475
1.908,79.931
1.897,79.407
1.907,79.521
1.905,77.464
1.893,82.874
1.896,80.849
1.885,80.624
1.880,79.626
1.902,78.224
1.887,82.653
1.894,80.335
1.890,80.418
1.906,78.911
1.894,81.541
1.909,80.401
1.880,80.865
1.873,80.024
1.882,82.095
1.900,82.113
1.889,79.793
1.911,79.063
1.901,80.399
1.906,79.553
1.904,81.011
1.896,80.057
1.903,83.119
1.909,79.893
1.894,79.160
1.893,80.326
1.907,79.703
1.893,81.306
1.916,79.103
1.896,80.239
1.905,82.452
1.904,79.474
1.893,82.810
1.898,76.484
1.889,79.537
1.894,80.379
1.896,81.001
1.901,79.664
1.890,77.930
1.902,80.146
1.896,81.627
1.910,79.238
1.898,78.670
1.894,80.443
1.898,82.093
1.912,81.686
1.881,79.262
1.887,80.188
1.908,78.296
1.883,79.737
1.877,81.457
1.905,78.634
1.889,77.296
1.888,80.093
1.893,79.496
1.915,81.011
1.902,78.985
1.918,82.976
1.898,78.600
1.919,77.306
1.905,78.731
1.896,80.811
1.887,80.916
1.912,81.052
1.895,76.750
1.884,77.489
1.915,79.683
1.901,78.691
1.888,79.255
1.902,76.437
1.908,80.862
1.880,80.498
1.909,79.248
1.906,82.066
1.895,80.168
1.892,77.601
1.886,79.235
1.902,79.539
1.901,79.744
1.898,79.350
1.913,79.272
1.897,82.395
1.866,80.742
1.902,80.977
1.890,79.379
1.911,81.731
1.909,81.825
1.921,81.031
1.909,78.518
1.909,77.865
1.885,80.410
1.898,83.547
1.918,80.104
1.903,81.102
1.894,80.512
1.904,80.809
1.902,81.331
1.910,79.127
1.910,79.071
1.896,81.179
1.902,82.154
1.889,79.382
1.913,79.717
1.900,81.342
1.884,80.220
1.898,77.013
1.896,83.244
1.902,80.200
1.931,79.584
1.902,79.750
1.905,79.880
1.903,79.195
1.900,79.267
1.911,79.957
1.905,78.744
1.900,78.737
1.899,78.319
1.907,78.656
1.901,81.288
1.911,80.075
1.892,80.754
1.911,78.078
1.900,78.954
1.923,79.600
1.903,83.720
1.901,77.013
1.893,81.338
1.893,81.736
1.902,77.463
1.906,80.985
1.880,79.771
1.911,84.833
1.893,75.899
1.890,80.073
1.901,80.870
1.889,82.483
1.912,79.848
1.900,79.330
1.932,83.008
1.903,79.796
1.900,81.137
1.897,81.960
1.759,74.194
1.727,75.647
1.677,74.760
1.592,74.009
1.720,76.242
1.748,73.236
1.795,76.808
1.822,74.488
1.806,74.786
1.775,75.879
1.743,74.487
1.714,76.236
1.766,76.240
1.741,74.338
1.723,75.839
1.766,74.871
1.759,75.787
1.705,73.067
1.772,75.739
1.787,75.900
1.795,73.713
1.643,74.778
1.762,74.637
1.737,74.872
1.813,75.506
1.749,76.990
1.748,75.010
1.803,74.629
1.751,75.343
1.711,75.519
1.836,74.938
1.723,74.524
1.732,76.215
1.654,76.159
1.703,75.184
1.772,74.331
1.760,75.374
1.691,76.101
1.714,73.999
1.766,74.852
1.764,75.315
1.787,76.159
1.737,74.812
1.809,75.783
1.766,77.078
1.806,75.453
1.765,75.870
1.778,76.900
1.730,73.764
1.738,76.278
1.773,76.892
1.739,74.755
1.737,74.036
1.739,74.236
1.798,74.861
1.660,76.386
1.706,73.703
1.777,74.094
1.815,74.738
1.727,75.178
1.704,73.870
1.760,76.177
1.756,75.254
1.822,72.414
1.806,75.072
1.775,73.318
1.756,77.301
1.761,75.567
1.758,75.509
1.788,75.706
1.746,74.950
1.734,72.473
1.753,75.053
1.711,75.546
1.690,75.038
1.793,75.148
1.752,76.691
1.757,75.342
1.749,73.150
1.741,73.972
1.716,75.209
1.704,74.737
1.835,73.677
1.768,74.945
1.757,74.111
1.733,74.395
1.685,75.008
1.805,76.618
1.653,75.411
1.768,75.404
1.738,73.707
1.771,75.189
1.740,75.056
1.720,74.666
1.740,75.664
1.746,76.128
1.618,73.901
1.738,76.077
1.753,74.313
1.831,75.602
1.676,75.296
1.753,75.767
1.649,75.318
1.784,75.894
1.698,74.897
1.809,74.034
1.704,74.617
1.752,74.567
1.784,74.807
1.784,74.881
1.787,73.640
1.682,74.979
1.746,76.099
1.719,73.349
1.792,74.995
1.772,73.971
1.855,73.135
1.781,75.238
1.670,75.285
1.845,75.640
1.836,75.029
1.732,73.943
1.823,72.837
1.709,75.108
1.715,75.561
1.742,73.085
1.776,76.683
1.758,74.736
1.634,74.220
1.753,76.527
1.783,73.943
1.710,75.309
1.734,76.005
1.728,74.395
1.733,76.575
1.775,76.027
1.726,74.675
1.799,73.864
1.724,72.620
1.749,76.140
1.723,76.320
1.798,74.515
1.766,74.099
1.774,75.281
1.797,73.783
1.773,75.034
1.743,75.837
1.749,75.210
1.793,75.708
1.779,74.257
1.723,73.993
1.790,75.043
1.797,76.249
1.757,73.594
1.691,73.189
1.826,75.869
1.768,74.476
1.740,77.117
1.801,76.724
1.709,73.378
1.590,75.353
1.744,74.962
1.761,74.555
1.756,74.247
1.691,74.314
1.733,74.516
1.702,74.269
1.758,75.611
1.784,74.051
1.702,75.817
1.718,75.138
1.777,74.941
1.709,76.792
1.783,73.393
1.827,75.832
1.772,74.147
1.746,73.497
1.720,73.359
1.788,73.684
1.627,75.321
1.814,76.492
1.763,73.502
1.719,75.731
1.709,74.914
1.659,75.043
1.750,75.487
1.761,74.989
1.730,75.972
1.842,73.958
1.698,73.942
1.742,76.135
1.789,74.234
1.879,74.505
1.742,74.370
1.735,75.489
1.706,74.287
1.689,74.970
1.662,74.780
1.837,74.471
1.735,75.636
1.854,77.393
1.807,74.009
1.733,73.576
1.731,74.587
1.775,74.330
1.776,74.046
1.718,74.123
1.640,74.711
1.691,76.219
1.633,73.493
1.787,74.643
1.714,73.840
1.704,74.263
1.678,74.630
1.796,76.232
1.695,74.312
1.701,74.166
1.644,74.680
1.789,73.831
1.811,74.878
1.775,72.560
1.746,74.623
1.757,74.796
1.765,75.868
1.809,74.734
1.735,75.107
1.755,74.576
1.806,73.291
1.774,73.238
1.797,74.835
1.773,75.457
1.737,74.620
1.786,73.499
1.813,73.399
1.781,74.806
1.761,73.564
1.919,74.376
1.645,73.303
1.761,74.792
1.733,75.330
1.769,72.795
1.698,75.104
1.774,73.971
1.696,75.172
1.704,75.754
1.763,75.028
1.676,74.968
1.721,74.478
1.847,74.025
1.710,74.117
1.753,76.018
1.790,73.856
1.808,75.772
1.703,73.742
1.763,75.629
1.713,73.948
1.691,72.295
1.783,73.632
1.834,75.643
1.718,72.715
1.685,74.143
1.764,73.242
1.764,74.054
1.766,76.681
1.756,75.845
1.691,75.972
1.834,75.640
1.806,71.925
1.723,75.964
1.714,74.160
1.779,73.396
1.801,74.269
1.785,75.402
1.751,75.281
1.839,73.679
1.792,74.137
1.672,72.741
1.752,74.747
1.684,74.218
1.748,74.986
1.785,75.185
1.714,74.774
1.718,74.104
1.785,75.184
1.785,74.905
1.763,75.505
1.790,72.694
1.840,74.024
1.788,75.318
1.742,75.752
1.707,75.533
1.834,73.639
1.796,75.621
1.722,73.917
1.759,74.921
1.754,74.606
1.702,75.403
1.678,73.324
1.835,76.324
1.775,75.195
1.840,75.605
1.748,74.879
1.772,74.551
1.678,73.975
1.759,75.799
1.705,74.111
1.782,74.717
1.659,73.753
1.732,75.163
1.669,75.439
1.737,75.127
1.752,76.247
1.728,77.383
1.707,75.439
1.787,76.714
1.734,75.501
1.720,73.698
1.731,74.848
1.805,75.638
1.691,74.280
1.825,75.210
1.747,75.596
1.698,75.630
1.779,73.917
1.755,74.826
1.776,74.350
1.714,75.075
1.751,76.256
1.714,74.535
1.844,76.119
1.830,76.157
1.755,75.638
1.773,75.194
1.800,75.659
1.737,73.802
1.784,75.262
1.672,75.047
1.793,74.991
1.731,74.658
1.793,75.664
1.750,75.748
1.764,74.912
1.789,74.891
1.726,75.494
1.725,76.663
1.759,74.793
1.782,74.715
1.718,75.236
1.746,72.642
1.660,74.301
1.763,74.888
1.800,75.482
1.752,76.110
1.769,74.469
1.738,75.564
1.703,74.891
1.763,75.546
1.680,73.995
1.756,74.308
1.729,75.186
1.724,76.193
1.838,74.124
1.779,73.850
1.704,76.735
1.679,74.672
1.741,75.957
1.785,74.377
1.760,75.962
1.693,76.735
1.779,75.502
1.793,75.513
1.728,76.023
1.824,74.982
1.735,74.560
1.747,74.336
1.671,74.496
1.776,72.921
1.798,75.229
1.745,77.887
1.705,73.470
1.804,74.255
1.725,75.675
1.753,74.887
1.724,73.837
1.723,75.212
1.743,73.893
1.803,74.605
1.823,75.396
1.742,74.073
1.705,75.663
1.676,74.598
1.748,74.122
1.656,76.608
1.705,72.819
1.777,75.705
1.675,75.003
1.730,77.026
1.666,75.043
1.776,75.753
1.885,72.952
1.674,74.580
1.801,77.626
1.737,74.784
1.739,74.806
1.798,74.344
1.705,74.644
1.794,73.754
1.834,74.049
1.775,74.603
1.769,75.448
1.771,75.360
1.773,75.994
1.732,75.745
1.795,73.883
1.677,75.540
1.798,74.799
1.775,74.552
1.717,74.815
1.644,74.297
1.660,74.301
1.761,74.930
1.720,74.433
1.751,74.980
1.696,74.140
1.766,73.254
1.747,74.728
1.762,74.460
1.702,75.890
1.686,76.131
1.786,74.944
1.852,73.941
1.794,76.819
1.721,75.190
1.827,74.523
1.726,74.688
1.819,76.243
1.790,74.639
1.813,74.957
1.762,73.921
1.715,76.336
1.860,75.426
1.718,74.143
1.787,74.719
1.760,75.385
1.765,76.862
1.675,73.020
1.695,74.718
1.729,74.281
1.754,76.549
1.763,75.517
1.783,73.815
1.683,74.986
1.732,75.312
1.768,74.964
1.697,75.154
1.782,74.801
1.708,75.665
1.771,74.486
1.734,75.204
1.761,76.170
1.766,75.644
1.715,75.636
1.838,75.535
1.762,76.378
1.736,73.967
1.736,75.592
1.722,77.002
1.786,76.441
1.699,72.775
1.738,76.079
1.811,74.914
1.801,73.389
1.794,72.825
1.681,75.487
1.742,75.537
1.742,75.373
1.718,75.027
1.712,75.566
1.739,74.707
1.681,75.288
1.747,74.665
1.716,74.123
1.806,73.667
1.785,74.880
1.758,75.353
1.765,75.246
1.768,76.255
1.790,75.433
1.779,75.230
1.678,75.944
1.773,77.017
1.726,77.611
1.752,72.917
1.712,75.945
1.822,75.633
1.732,74.454
1.742,75.619
1.679,75.614
1.780,75.948
1.774,76.204
1.769,75.249
1.688,75.099
1.679,75.149
1.719,75.495
1.796,74.839
1.714,74.928
1.778,75.755
1.759,75.367
1.809,74.983
1.787,72.722
1.825,74.832
1.696,74.659
1.730,76.162
1.717,73.699
1.687,77.272
1.796,73.601
1.824,75.909
1.715,74.246
1.818,74.650
1.753,73.912
1.722,74.409
1.748,76.072
1.744,73.799
1.794,74.767
1.752,75.469
1.827,74.639
1.737,75.995
1.756,75.445
1.723,72.336
1.731,74.227
1.738,73.083
1.665,74.784
1.770,76.383
1.670,74.378
1.721,75.128
1.823,73.962
1.752,75.211
1.794,74.627
1.746,74.042
1.700,76.288
1.802,75.084
1.779,75.488
1.689,75.925
1.781,75.453
1.732,75.818
1.835,76.098
1.805,74.260
1.712,75.033
1.844,76.135
1.696,74.925
1.800,75.213
1.802,76.265
1.753,74.819
1.730,74.512
1.757,73.622
1.734,76.313
1.788,74.785
1.826,72.917
1.686,73.428
1.832,75.321
1.758,76.038
1.763,73.667
1.750,74.802
1.792,75.185
1.790,75.164
1.829,73.849
1.749,75.897
1.683,74.225
1.760,74.729
1.756,75.067
1.786,74.761
1.710,75.014
1.748,74.984
1.705,74.876
1.806,74.422
1.715,75.455
1.706,74.086
1.648,76.047
1.858,75.529
1.771,75.649
1.733,74.069
1.743,76.654
1.781,72.508
1.727,76.378
1.810,74.793
1.699,74.322
1.753,77.132
1.669,74.613
1.808,73.735
1.722,75.234
1.707,74.732
1.719,75.596
1.855,74.492
1.835,75.536
1.707,76.562
1.739,74.088
1.760,74.481
1.723,75.706
1.788,75.776
1.803,74.556
1.722,75.875
1.751,74.332
1.781,74.913
1.821,75.214
1.793,75.026
1.772,76.280
1.736,74.916
1.756,73.923
1.747,72.880
1.745,75.333
1.694,74.566
1.794,73.021
1.684,74.410
1.752,74.932
1.696,74.385
1.752,73.437
1.834,75.616
1.720,77.244
1.746,75.219
1.759,74.311
1.844,74.869
1.747,76.911
1.678,73.869
1.741,73.709
1.735,73.947
1.741,75.886
1.694,74.646
1.772,75.582
1.773,76.427
1.772,74.161
1.766,76.116
1.726,72.739
1.668,73.137
1.673,74.094
1.772,75.043
1.713,75.277
1.795,73.791
1.797,74.507
1.703,76.603
1.792,75.698
1.761,74.923
1.805,73.664
1.793,74.191
1.761,74.379
1.751,75.918
1.692,74.315
1.821,76.356
1.750,75.640
1.781,74.618
1.801,74.210
1.743,76.701
1.799,75.719
1.799,75.741
1.720,74.356
1.785,76.465
1.727,75.272
1.802,73.282
1.789,73.922
1.786,77.335
1.760,75.450
1.723,75.466
1.748,73.418
1.714,73.642
1.760,74.790
1.738,73.730
1.742,75.148
1.746,74.713
1.792,75.842
1.685,75.131
1.802,74.890
1.789,74.625
1.747,76.125
1.737,74.944
1.816,74.586
1.815,74.178
1.757,75.647
1.745,74.165
1.748,75.994
1.684,74.664
1.813,75.952
1.788,76.522
1.687,74.028
1.684,75.092
1.748,73.123
1.748,77.642
1.678,75.807
1.685,74.264
1.809,73.628
1.775,73.335
1.769,76.559
1.766,74.871
1.736,74.593
1.703,74.611
1.751,75.257
1.676,74.532
1.734,74.269
1.711,75.821
1.830,75.216
1.712,76.338
1.814,75.154
1.731,74.347
1.709,76.123
1.758,74.745
1.797,75.099
1.765,74.142
1.784,75.786
1.770,76.032
1.814,74.412
1.789,76.047
1.793,76.078
1.744,74.533
1.745,74.401
1.732,74.530
1.819,74.997
1.775,76.199
1.815,75.724
1.861,74.718
1.776,73.821
1.750,76.313
1.724,74.989
1.783,75.969
1.772,76.542
1.712,74.019
1.731,75.081
1.725,74.882
1.777,73.148
1.679,74.506
1.743,73.674
1.724,73.789
1.668,75.680
1.808,75.539
1.721,74.540
1.706,74.988
1.711,75.295
1.756,73.958
1.672,72.764
1.833,73.827
1.613,75.386
1.707,75.098
1.724,76.044
1.768,75.049
1.806,74.681
1.790,76.399
1.761,77.174
1.781,75.854
1.788,74.586
1.689,73.434
1.794,76.749
1.898,74.497
1.699,75.557
